date,id,poc,pm2.5,daily_aqi,site_name,aqs_parameter_desc,cbsa_code,cbsa_name,county
3/4/21,191630015,3,19.4,66,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
3/5/21,191630015,3,12.5,52,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
3/6/21,191630015,3,14.1,55,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
3/7/21,191630015,3,15.5,58,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
3/8/21,191630015,3,16.2,60,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
3/9/21,191630015,3,20.9,70,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
3/12/21,191630015,3,13.9,55,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
3/13/21,191630015,3,14.7,56,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
3/14/21,191630015,3,12,50,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
3/15/21,191630015,3,5.4,23,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
3/16/21,191630015,3,13.5,54,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
3/17/21,191630015,3,16.5,60,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
3/18/21,191630015,3,5,21,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
3/19/21,191630015,3,6.3,26,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
3/20/21,191630015,3,10.1,42,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
3/21/21,191630015,3,5.9,25,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
3/22/21,191630015,3,14.8,57,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
3/23/21,191630015,3,10.4,43,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
3/24/21,191630015,3,4.8,20,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
3/25/21,191630015,3,7.4,31,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
3/26/21,191630015,3,10.8,45,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
3/27/21,191630015,3,8.6,36,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
3/28/21,191630015,3,5.9,25,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
3/29/21,191630015,3,7.4,31,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
3/30/21,191630015,3,9.2,38,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
3/31/21,191630015,3,6.1,25,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
4/1/21,191630015,3,6.2,26,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
4/2/21,191630015,3,12.4,52,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
4/3/21,191630015,3,27,82,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
4/4/21,191630015,3,33.6,96,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
4/5/21,191630015,3,12.4,52,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
4/6/21,191630015,3,14.9,57,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
4/7/21,191630015,3,9.9,41,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
4/8/21,191630015,3,5.1,21,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
4/9/21,191630015,3,4,17,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
4/10/21,191630015,3,3,13,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
4/11/21,191630015,3,4.6,19,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
4/12/21,191630015,3,5.6,23,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
4/13/21,191630015,3,4,17,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
4/14/21,191630015,3,5.1,21,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
4/15/21,191630015,3,6,25,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
4/16/21,191630015,3,8.6,36,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
4/17/21,191630015,3,18,63,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
4/18/21,191630015,3,9.9,41,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
4/19/21,191630015,3,6.1,25,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
4/20/21,191630015,3,5.7,24,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
4/21/21,191630015,3,10.1,42,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
4/22/21,191630015,3,10.7,45,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
4/23/21,191630015,3,10.8,45,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
4/24/21,191630015,3,15.5,58,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
4/25/21,191630015,3,6,25,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
4/26/21,191630015,3,9.2,38,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
4/27/21,191630015,3,12.1,51,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
4/28/21,191630015,3,17.4,62,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
4/29/21,191630015,3,12,50,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
4/30/21,191630015,3,7.6,32,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
5/1/21,191630015,3,8.1,34,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
5/2/21,191630015,3,8,33,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
5/3/21,191630015,3,10.9,45,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
5/4/21,191630015,3,5.5,23,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
5/5/21,191630015,3,5.8,24,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
5/6/21,191630015,3,7.4,31,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
5/7/21,191630015,3,7.6,32,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
5/8/21,191630015,3,5.1,21,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
5/9/21,191630015,3,6.5,27,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
5/10/21,191630015,3,8.3,35,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
5/11/21,191630015,3,5.1,21,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
5/12/21,191630015,3,6.2,26,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
5/13/21,191630015,3,8.3,35,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
5/14/21,191630015,3,6.7,28,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
5/15/21,191630015,3,6.5,27,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
5/16/21,191630015,3,9.3,39,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
5/17/21,191630015,3,7.2,30,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
5/18/21,191630015,3,9.1,38,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
5/19/21,191630015,3,10.6,44,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
5/20/21,191630015,3,10.5,44,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
5/21/21,191630015,3,7.5,31,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
5/22/21,191630015,3,8.5,35,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
5/23/21,191630015,3,9.5,40,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
5/24/21,191630015,3,13.4,54,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
5/25/21,191630015,3,9.5,40,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
5/26/21,191630015,3,5,21,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
5/27/21,191630015,3,4.9,20,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
5/28/21,191630015,3,4.3,18,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
5/29/21,191630015,3,4.6,19,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
5/30/21,191630015,3,9.6,40,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
5/31/21,191630015,3,12.2,51,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
6/1/21,191630015,3,9.4,39,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
6/2/21,191630015,3,11,46,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
6/3/21,191630015,3,11.7,49,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
6/4/21,191630015,3,8.4,35,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
6/5/21,191630015,3,9,38,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
6/6/21,191630015,3,8,33,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
6/7/21,191630015,3,6.5,27,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
6/8/21,191630015,3,6,25,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
6/9/21,191630015,3,7.1,30,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
6/10/21,191630015,3,8.9,37,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
6/11/21,191630015,3,10.3,43,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
6/12/21,191630015,3,8.5,35,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
6/13/21,191630015,3,6.3,26,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
6/14/21,191630015,3,6.3,26,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
6/15/21,191630015,3,8.5,35,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
6/16/21,191630015,3,5.2,22,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
6/17/21,191630015,3,9.6,40,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
6/18/21,191630015,3,10.7,45,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
6/19/21,191630015,3,7.6,32,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
6/20/21,191630015,3,7.5,31,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
6/21/21,191630015,3,3.8,16,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
6/22/21,191630015,3,4.1,17,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
6/23/21,191630015,3,6,25,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
6/24/21,191630015,3,8.3,35,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
6/25/21,191630015,3,5,21,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
6/26/21,191630015,3,4.7,20,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
6/27/21,191630015,3,6.3,26,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
6/28/21,191630015,3,5.5,23,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
6/29/21,191630015,3,5.1,21,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
6/30/21,191630015,3,6.4,27,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
7/1/21,191630015,3,10.4,43,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
7/2/21,191630015,3,8.5,35,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
7/3/21,191630015,3,21.7,71,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
7/4/21,191630015,3,13.2,53,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
7/5/21,191630015,3,17.8,63,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
7/6/21,191630015,3,16.2,60,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
7/7/21,191630015,3,13.2,53,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
7/8/21,191630015,3,3.9,16,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
7/9/21,191630015,3,5.8,24,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
7/10/21,191630015,3,7.9,33,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
7/11/21,191630015,3,7.3,30,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
7/12/21,191630015,3,9,38,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
7/13/21,191630015,3,7.6,32,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
7/14/21,191630015,3,10.5,44,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
7/15/21,191630015,3,7.7,32,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
7/16/21,191630015,3,13.7,54,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
7/17/21,191630015,3,17.9,63,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
7/18/21,191630015,3,12,50,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
7/19/21,191630015,3,13,53,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
7/20/21,191630015,3,15.7,59,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
7/21/21,191630015,3,28.6,86,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
7/22/21,191630015,3,31.1,91,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
7/23/21,191630015,3,33.5,96,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
7/24/21,191630015,3,19.2,66,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
7/25/21,191630015,3,19.1,66,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
7/26/21,191630015,3,20.9,70,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
7/27/21,191630015,3,20.5,69,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
7/28/21,191630015,3,19,66,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
7/29/21,191630015,3,21.5,71,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
7/30/21,191630015,3,19.4,66,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
7/31/21,191630015,3,25.5,79,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
8/1/21,191630015,3,35.9,102,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
8/2/21,191630015,3,17.1,62,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
8/3/21,191630015,3,9.2,38,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
8/4/21,191630015,3,10.3,43,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
8/5/21,191630015,3,11.5,48,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
8/6/21,191630015,3,17,61,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
8/7/21,191630015,3,18.1,64,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
8/8/21,191630015,3,16.2,60,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
8/9/21,191630015,3,11.4,48,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
8/10/21,191630015,3,10,42,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
8/11/21,191630015,3,9.9,41,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
8/12/21,191630015,3,10.6,44,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
8/13/21,191630015,3,6.5,27,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
8/14/21,191630015,3,8.4,35,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
8/15/21,191630015,3,8.2,34,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
8/16/21,191630015,3,7.5,31,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
8/17/21,191630015,3,9.1,38,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
8/18/21,191630015,3,13.7,54,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
8/19/21,191630015,3,15.3,58,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
8/20/21,191630015,3,16.9,61,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
8/21/21,191630015,3,9.3,39,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
8/22/21,191630015,3,6.6,28,"DAVENPORT, JEFFERSON SCH.",PM2.5 - Local Conditions,19340,"Davenport-Moline-Rock Island, IA-IL",Scott
